⏳ Esperando a que todos los pods de TeaStore estén Running y Ready...
⏳ Esperando 15s a que CoreDNS se estabilice...
⏳ Verificando estado del TeaStore en http://192.168.18.31:30080/tools.descartes.teastore.webui/status...
⏳ Esperando a que todos los pods de TeaStore estén Running y Ready...
⏳ Esperando 15s a que CoreDNS se estabilice...
⏳ Verificando estado del TeaStore en http://192.168.18.33:30080/tools.descartes.teastore.webui/status ...
   ➤ Estado actual: 2 / 5 servicios OK
❌ TeaStore aún no está listo. Reintentando en 10s...
   ➤ Estado actual: 2 / 5 servicios OK
❌ TeaStore aún no está listo. Reintentando en 10s...
   ➤ Estado actual: 2 / 5 servicios OK
❌ TeaStore aún no está listo. Reintentando en 10s...
   ➤ Estado actual: 3 / 5 servicios OK
❌ TeaStore aún no está listo. Reintentando en 10s...
   ➤ Estado actual: 5 / 5 servicios OK
✔ TODOS los servicios del TeaStore están OK. Continuando...
=== Escenario low ===
🚀 Iniciando LIMBO con profile=/home/luish/Documents/death/teastore/TeaStore/examples/httploadgenerator/increasingLowIntensity.csv y script=/home/luish/Documents/death/teastore/TeaStore/examples/httploadgenerator/teastore_browse.lua
Nov 27, 2025 1:31:42 AM tools.descartes.dlim.httploadgenerator.runner.Director executeDirector
WARNING: No power measurements
Nov 27, 2025 1:31:42 AM tools.descartes.dlim.httploadgenerator.runner.Director executeDirector
INFO: Load Generator Thread Count set to 128
Nov 27, 2025 1:31:42 AM tools.descartes.dlim.httploadgenerator.runner.Director executeDirector
INFO: URL connection timout set to 10000 ms
Nov 27, 2025 1:31:42 AM tools.descartes.dlim.httploadgenerator.runner.Director executeDirector
INFO: Using Lua Script: /home/luish/Documents/death/teastore/TeaStore/examples/httploadgenerator/teastore_browse.lua
Nov 27, 2025 1:31:43 AM tools.descartes.dlim.httploadgenerator.runner.Director process
INFO: Read 120 Arrival Rate Tuples
Load Generator sent: ok
Nov 27, 2025 1:31:43 AM tools.descartes.dlim.httploadgenerator.runner.Director process
INFO: Arrival Rates sent to Load Generator(s).
Load Generator sent: ok
Nov 27, 2025 1:31:43 AM tools.descartes.dlim.httploadgenerator.runner.Director process
INFO: Thread Count sent to Load Generator(s): 128
Load Generator sent: ok
Nov 27, 2025 1:31:43 AM tools.descartes.dlim.httploadgenerator.runner.Director process
INFO: URL connection timeout sent to Load Generator(s): 10000
Load Generator sent: ok
Nov 27, 2025 1:31:43 AM tools.descartes.dlim.httploadgenerator.runner.Director process
INFO: Contents of script sent to Load Generator: /home/luish/Documents/death/teastore/TeaStore/examples/httploadgenerator/teastore_browse.lua
Nov 27, 2025 1:31:43 AM tools.descartes.dlim.httploadgenerator.runner.Director process
INFO: Starting Load Generation
Beginning Run @1764225103126(27.11.2025;01:31:43126)
Target Time = 0.5; Load Intensity = 0.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 63.5; Load Intensity = 533.0; #Success = 25; #Failed = 5; #Dropped = 462
Target Time = 64.5; Load Intensity = 541.0; #Success = 32; #Failed = 1; #Dropped = 387
Target Time = 65.5; Load Intensity = 550.0; #Success = 12; #Failed = 0; #Dropped = 385
Target Time = 66.5; Load Intensity = 558.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 67.5; Load Intensity = 566.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 68.5; Load Intensity = 575.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 69.5; Load Intensity = 583.0; #Success = 4; #Failed = 0; #Dropped = 1916
Target Time = 70.5; Load Intensity = 591.0; #Success = 47; #Failed = 0; #Dropped = 543
Target Time = 71.5; Load Intensity = 600.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 72.5; Load Intensity = 608.0; #Success = 2; #Failed = 0; #Dropped = 1051
Target Time = 73.5; Load Intensity = 616.0; #Success = 33; #Failed = 0; #Dropped = 565
Target Time = 74.5; Load Intensity = 625.0; #Success = 30; #Failed = 0; #Dropped = 440
Target Time = 75.5; Load Intensity = 633.0; #Success = 12; #Failed = 0; #Dropped = 434
Target Time = 76.5; Load Intensity = 641.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 77.5; Load Intensity = 650.0; #Success = 0; #Failed = 1; #Dropped = 955
Target Time = 78.5; Load Intensity = 658.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 79.5; Load Intensity = 666.0; #Success = 4; #Failed = 2; #Dropped = 1520
Target Time = 80.5; Load Intensity = 675.0; #Success = 45; #Failed = 1; #Dropped = 373
Target Time = 81.5; Load Intensity = 683.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 82.5; Load Intensity = 691.0; #Success = 2; #Failed = 1; #Dropped = 1275
Target Time = 83.5; Load Intensity = 700.0; #Success = 23; #Failed = 2; #Dropped = 639
Target Time = 84.5; Load Intensity = 708.0; #Success = 35; #Failed = 0; #Dropped = 543
Target Time = 85.5; Load Intensity = 716.0; #Success = 12; #Failed = 0; #Dropped = 519
Target Time = 86.5; Load Intensity = 725.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 87.5; Load Intensity = 733.0; #Success = 1; #Failed = 0; #Dropped = 1160
Target Time = 88.5; Load Intensity = 741.0; #Success = 0; #Failed = 10; #Dropped = 918
Target Time = 89.5; Load Intensity = 750.0; #Success = 5; #Failed = 2; #Dropped = 636
Target Time = 90.5; Load Intensity = 758.0; #Success = 47; #Failed = 1; #Dropped = 583
Target Time = 91.5; Load Intensity = 766.0; #Success = 0; #Failed = 3; #Dropped = 749
Target Time = 92.5; Load Intensity = 775.0; #Success = 3; #Failed = 3; #Dropped = 644
Target Time = 93.5; Load Intensity = 783.0; #Success = 20; #Failed = 0; #Dropped = 723
Target Time = 94.5; Load Intensity = 791.0; #Success = 30; #Failed = 0; #Dropped = 523
Target Time = 95.5; Load Intensity = 800.0; #Success = 3; #Failed = 1; #Dropped = 737
Target Time = 96.5; Load Intensity = 808.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 97.5; Load Intensity = 816.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 98.5; Load Intensity = 825.0; #Success = 9; #Failed = 0; #Dropped = 2313
Target Time = 99.5; Load Intensity = 833.0; #Success = 8; #Failed = 0; #Dropped = 716
Target Time = 100.5; Load Intensity = 841.0; #Success = 48; #Failed = 0; #Dropped = 698
Target Time = 101.5; Load Intensity = 850.0; #Success = 3; #Failed = 0; #Dropped = 813
Target Time = 102.5; Load Intensity = 858.0; #Success = 6; #Failed = 0; #Dropped = 658
Target Time = 103.5; Load Intensity = 866.0; #Success = 30; #Failed = 0; #Dropped = 941
Target Time = 104.5; Load Intensity = 875.0; #Success = 20; #Failed = 0; #Dropped = 466
Target Time = 105.5; Load Intensity = 883.0; #Success = 4; #Failed = 0; #Dropped = 790
Target Time = 106.5; Load Intensity = 891.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 107.5; Load Intensity = 900.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 108.5; Load Intensity = 908.0; #Success = 10; #Failed = 0; #Dropped = 2712
Target Time = 109.5; Load Intensity = 916.0; #Success = 7; #Failed = 0; #Dropped = 679
Target Time = 110.5; Load Intensity = 925.0; #Success = 48; #Failed = 0; #Dropped = 796
Target Time = 111.5; Load Intensity = 933.0; #Success = 3; #Failed = 0; #Dropped = 944
Target Time = 112.5; Load Intensity = 941.0; #Success = 6; #Failed = 0; #Dropped = 774
Target Time = 113.5; Load Intensity = 950.0; #Success = 20; #Failed = 32; #Dropped = 888
Target Time = 114.5; Load Intensity = 958.0; #Success = 10; #Failed = 2; #Dropped = 504
Target Time = 115.5; Load Intensity = 966.0; #Success = 2; #Failed = 1; #Dropped = 1034
Target Time = 116.5; Load Intensity = 975.0; #Success = 0; #Failed = 5; #Dropped = 992
Target Time = 117.5; Load Intensity = 983.0; #Success = 0; #Failed = 0; #Dropped = 0
Target Time = 118.5; Load Intensity = 991.0; #Success = 10; #Failed = 1; #Dropped = 1908
Target Time = 119.5; Load Intensity = 1000.0; #Success = 7; #Failed = 0; #Dropped = 790
Target Time = 120.5; Load Intensity = 0.0; #Success = 27; #Failed = 20; #Dropped = 904
Target Time = 121.5; Load Intensity = 0.0; #Success = 0; #Failed = 4; #Dropped = 1069
Target Time = 122.5; Load Intensity = 0.0; #Success = 2; #Failed = 11; #Dropped = 927
Target Time = 123.5; Load Intensity = 0.0; #Success = 30; #Failed = 0; #Dropped = 922
Target Time = 124.5; Load Intensity = 0.0; #Success = 9; #Failed = 0; #Dropped = 637
Target Time = 125.5; Load Intensity = 0.0; #Success = 3; #Failed = 0; #Dropped = 1018
Target Time = 126.5; Load Intensity = 0.0; #Success = 5; #Failed = 0; #Dropped = 1118
Target Time = 127.5; Load Intensity = 0.0; #Success = 8; #Failed = 0; #Dropped = 1039
Target Time = 128.5; Load Intensity = 0.0; #Success = 7; #Failed = 0; #Dropped = 981
Target Time = 129.5; Load Intensity = 0.0; #Success = 21; #Failed = 0; #Dropped = 980
Target Time = 130.5; Load Intensity = 0.0; #Success = 28; #Failed = 0; #Dropped = 0
Target Time = 131.5; Load Intensity = 0.0; #Success = 4; #Failed = 0; #Dropped = 0
Target Time = 132.5; Load Intensity = 0.0; #Success = 13; #Failed = 0; #Dropped = 0
Target Time = 133.5; Load Intensity = 0.0; #Success = 32; #Failed = 0; #Dropped = 0
Target Time = 134.5; Load Intensity = 0.0; #Success = 7; #Failed = 0; #Dropped = 0
Target Time = 135.5; Load Intensity = 0.0; #Success = 3; #Failed = 0; #Dropped = 0
Target Time = 136.5; Load Intensity = 0.0; #Success = 5; #Failed = 0; #Dropped = 0
Target Time = 137.5; Load Intensity = 0.0; #Success = 3; #Failed = 6; #Dropped = 0
Target Time = 138.5; Load Intensity = 0.0; #Success = 6; #Failed = 0; #Dropped = 0
Target Time = 139.5; Load Intensity = 0.0; #Success = 12; #Failed = 7; #Dropped = 0
Workload finished.
Log finished.
📄 LIMBO finalizado para scenario=medium
⏸ Escenario medium completado, esperando 5 segundos antes del siguiente...
