Iteracion,Fecha,Namespace,Pod,Nodo
696,2026-01-16 04:27:07,default,teastore-persistence-784748b4b9-xmtqq,luish-aspire-a315-55g
696,2026-01-16 04:27:07,default,teastore-recommender-74559c88-s5hx2,leo02
696,2026-01-16 04:27:07,default,teastore-registry-676858f7cd-ls7kq,luish-nitro-an515-57
696,2026-01-16 04:27:07,default,teastore-webui-558b54cc77-tkrp8,leo02
697,2026-01-16 04:27:16,default,teastore-auth-84d7ccddd9-wtmzs,luish-aspire-a315-55g
697,2026-01-16 04:27:16,default,teastore-db-84f96b9dd8-d5z2m,luish-nitro-an515-57
697,2026-01-16 04:27:16,default,teastore-image-79674648d-s6lmw,luish-aspire-a315-55g
697,2026-01-16 04:27:16,default,teastore-persistence-784748b4b9-xmtqq,luish-aspire-a315-55g
697,2026-01-16 04:27:16,default,teastore-recommender-74559c88-xxnp2,luish-nitro-an515-57
697,2026-01-16 04:27:16,default,teastore-registry-676858f7cd-ls7kq,luish-nitro-an515-57
697,2026-01-16 04:27:16,default,teastore-webui-558b54cc77-tkrp8,leo02
698,2026-01-16 04:27:24,default,teastore-auth-84d7ccddd9-l57ll,luish-nitro-an515-57
698,2026-01-16 04:27:24,default,teastore-db-84f96b9dd8-d5z2m,luish-nitro-an515-57
698,2026-01-16 04:27:24,default,teastore-image-79674648d-s6lmw,luish-aspire-a315-55g
698,2026-01-16 04:27:24,default,teastore-persistence-784748b4b9-xmtqq,luish-aspire-a315-55g
698,2026-01-16 04:27:24,default,teastore-recommender-74559c88-xxnp2,luish-nitro-an515-57
698,2026-01-16 04:27:24,default,teastore-registry-676858f7cd-ls7kq,luish-nitro-an515-57
698,2026-01-16 04:27:24,default,teastore-webui-558b54cc77-tkrp8,leo02
699,2026-01-16 04:27:33,default,teastore-auth-84d7ccddd9-lchtv,leo02
699,2026-01-16 04:27:33,default,teastore-db-84f96b9dd8-d5z2m,luish-nitro-an515-57
699,2026-01-16 04:27:33,default,teastore-image-79674648d-s6lmw,luish-aspire-a315-55g
699,2026-01-16 04:27:33,default,teastore-persistence-784748b4b9-xmtqq,luish-aspire-a315-55g
699,2026-01-16 04:27:33,default,teastore-recommender-74559c88-xxnp2,luish-nitro-an515-57
699,2026-01-16 04:27:33,default,teastore-registry-676858f7cd-ls7kq,luish-nitro-an515-57
699,2026-01-16 04:27:33,default,teastore-webui-558b54cc77-tkrp8,leo02
700,2026-01-16 04:27:42,default,teastore-auth-84d7ccddd9-lchtv,leo02
700,2026-01-16 04:27:42,default,teastore-db-84f96b9dd8-t9pjr,luish-aspire-a315-55g
700,2026-01-16 04:27:42,default,teastore-image-79674648d-s6lmw,luish-aspire-a315-55g
700,2026-01-16 04:27:42,default,teastore-persistence-784748b4b9-vjw7d,luish-aspire-a315-55g
700,2026-01-16 04:27:42,default,teastore-recommender-74559c88-xxnp2,luish-nitro-an515-57
700,2026-01-16 04:27:42,default,teastore-registry-676858f7cd-ls7kq,luish-nitro-an515-57
700,2026-01-16 04:27:42,default,teastore-webui-558b54cc77-sxx78,leo02
701,2026-01-16 04:27:50,default,teastore-auth-84d7ccddd9-lchtv,leo02
701,2026-01-16 04:27:50,default,teastore-db-84f96b9dd8-t9pjr,luish-aspire-a315-55g
701,2026-01-16 04:27:50,default,teastore-image-79674648d-jbgm6,luish-nitro-an515-57
701,2026-01-16 04:27:50,default,teastore-persistence-784748b4b9-wxq2n,scorpius03
701,2026-01-16 04:27:50,default,teastore-recommender-74559c88-xxnp2,luish-nitro-an515-57
701,2026-01-16 04:27:50,default,teastore-registry-676858f7cd-rvdlh,luish-nitro-an515-57
701,2026-01-16 04:27:50,default,teastore-webui-558b54cc77-sxx78,leo02
702,2026-01-16 04:27:59,default,teastore-auth-84d7ccddd9-lchtv,leo02
702,2026-01-16 04:27:59,default,teastore-db-84f96b9dd8-t9pjr,luish-aspire-a315-55g
702,2026-01-16 04:27:59,default,teastore-image-79674648d-wswrb,leo02
702,2026-01-16 04:27:59,default,teastore-persistence-784748b4b9-wxq2n,scorpius03
702,2026-01-16 04:27:59,default,teastore-recommender-74559c88-v5qdf,scorpius03
702,2026-01-16 04:27:59,default,teastore-registry-676858f7cd-rvdlh,luish-nitro-an515-57
702,2026-01-16 04:27:59,default,teastore-webui-558b54cc77-sxx78,leo02
703,2026-01-16 04:28:07,default,teastore-auth-84d7ccddd9-j6mb5,luish-nitro-an515-57
703,2026-01-16 04:28:07,default,teastore-db-84f96b9dd8-t9pjr,luish-aspire-a315-55g
703,2026-01-16 04:28:07,default,teastore-image-79674648d-wzmkm,luish-aspire-a315-55g
703,2026-01-16 04:28:07,default,teastore-persistence-784748b4b9-wxq2n,scorpius03
703,2026-01-16 04:28:07,default,teastore-recommender-74559c88-v5qdf,scorpius03
703,2026-01-16 04:28:07,default,teastore-registry-676858f7cd-wn558,luish-nitro-an515-57
703,2026-01-16 04:28:07,default,teastore-webui-558b54cc77-sxx78,leo02
704,2026-01-16 04:28:21,default,teastore-auth-84d7ccddd9-j6mb5,luish-nitro-an515-57
704,2026-01-16 04:28:21,default,teastore-db-84f96b9dd8-sbnn2,scorpius03
704,2026-01-16 04:28:21,default,teastore-image-79674648d-wzmkm,luish-aspire-a315-55g
704,2026-01-16 04:28:21,default,teastore-persistence-784748b4b9-wxq2n,scorpius03
704,2026-01-16 04:28:21,default,teastore-recommender-74559c88-v5qdf,scorpius03
704,2026-01-16 04:28:21,default,teastore-registry-676858f7cd-wn558,luish-nitro-an515-57
704,2026-01-16 04:28:21,default,teastore-webui-558b54cc77-q7drx,luish-nitro-an515-57
705,2026-01-16 04:28:30,default,teastore-auth-84d7ccddd9-j6mb5,luish-nitro-an515-57
705,2026-01-16 04:28:30,default,teastore-db-84f96b9dd8-thwcq,luish-nitro-an515-57
705,2026-01-16 04:28:30,default,teastore-image-79674648d-zfmwg,luish-aspire-a315-55g
705,2026-01-16 04:28:30,default,teastore-persistence-784748b4b9-vsslz,luish-aspire-a315-55g
705,2026-01-16 04:28:30,default,teastore-recommender-74559c88-v5qdf,scorpius03
705,2026-01-16 04:28:30,default,teastore-registry-676858f7cd-wn558,luish-nitro-an515-57
705,2026-01-16 04:28:30,default,teastore-webui-558b54cc77-pdzbq,luish-aspire-a315-55g
706,2026-01-16 04:28:39,default,teastore-auth-84d7ccddd9-gpp6p,luish-nitro-an515-57
706,2026-01-16 04:28:39,default,teastore-db-84f96b9dd8-thwcq,luish-nitro-an515-57
706,2026-01-16 04:28:39,default,teastore-image-79674648d-zfmwg,luish-aspire-a315-55g
706,2026-01-16 04:28:39,default,teastore-persistence-784748b4b9-vsslz,luish-aspire-a315-55g
706,2026-01-16 04:28:39,default,teastore-recommender-74559c88-jj49z,luish-nitro-an515-57
706,2026-01-16 04:28:39,default,teastore-registry-676858f7cd-xvs5n,luish-nitro-an515-57
706,2026-01-16 04:28:39,default,teastore-webui-558b54cc77-s85tr,scorpius03
707,2026-01-16 04:28:47,default,teastore-auth-84d7ccddd9-gpp6p,luish-nitro-an515-57
707,2026-01-16 04:28:47,default,teastore-db-84f96b9dd8-thwcq,luish-nitro-an515-57
707,2026-01-16 04:28:47,default,teastore-image-79674648d-zfmwg,luish-aspire-a315-55g
707,2026-01-16 04:28:47,default,teastore-persistence-784748b4b9-vsslz,luish-aspire-a315-55g
707,2026-01-16 04:28:47,default,teastore-recommender-74559c88-jj49z,luish-nitro-an515-57
707,2026-01-16 04:28:47,default,teastore-registry-676858f7cd-xvs5n,luish-nitro-an515-57
707,2026-01-16 04:28:47,default,teastore-webui-558b54cc77-s85tr,scorpius03
708,2026-01-16 04:28:56,default,teastore-auth-84d7ccddd9-gpp6p,luish-nitro-an515-57
708,2026-01-16 04:28:56,default,teastore-db-84f96b9dd8-thwcq,luish-nitro-an515-57
708,2026-01-16 04:28:56,default,teastore-image-79674648d-zfmwg,luish-aspire-a315-55g
708,2026-01-16 04:28:56,default,teastore-persistence-784748b4b9-vsslz,luish-aspire-a315-55g
708,2026-01-16 04:28:56,default,teastore-recommender-74559c88-lf7sn,luish-nitro-an515-57
708,2026-01-16 04:28:56,default,teastore-registry-676858f7cd-xvs5n,luish-nitro-an515-57
708,2026-01-16 04:28:56,default,teastore-webui-558b54cc77-s85tr,scorpius03
709,2026-01-16 04:29:05,default,teastore-auth-84d7ccddd9-kw6m6,luish-nitro-an515-57
709,2026-01-16 04:29:05,default,teastore-db-84f96b9dd8-xt5k4,leo02
709,2026-01-16 04:29:05,default,teastore-image-79674648d-zfmwg,luish-aspire-a315-55g
709,2026-01-16 04:29:05,default,teastore-persistence-784748b4b9-vsslz,luish-aspire-a315-55g
709,2026-01-16 04:29:05,default,teastore-recommender-74559c88-md66g,luish-nitro-an515-57
709,2026-01-16 04:29:05,default,teastore-registry-676858f7cd-xvs5n,luish-nitro-an515-57
709,2026-01-16 04:29:05,default,teastore-webui-558b54cc77-s85tr,scorpius03
710,2026-01-16 04:29:13,default,teastore-auth-84d7ccddd9-wjpbw,luish-nitro-an515-57
710,2026-01-16 04:29:13,default,teastore-db-84f96b9dd8-xt5k4,leo02
710,2026-01-16 04:29:13,default,teastore-image-79674648d-x4q5q,leo02
710,2026-01-16 04:29:13,default,teastore-persistence-784748b4b9-l8fd7,leo02
710,2026-01-16 04:29:13,default,teastore-recommender-74559c88-s5hrd,luish-aspire-a315-55g
710,2026-01-16 04:29:13,default,teastore-registry-676858f7cd-9xs4r,scorpius03
710,2026-01-16 04:29:13,default,teastore-webui-558b54cc77-ztd4x,leo02
711,2026-01-16 04:29:22,default,teastore-auth-84d7ccddd9-wjpbw,luish-nitro-an515-57
711,2026-01-16 04:29:22,default,teastore-db-84f96b9dd8-xt5k4,leo02
711,2026-01-16 04:29:22,default,teastore-image-79674648d-r5zlt,scorpius03
711,2026-01-16 04:29:22,default,teastore-persistence-784748b4b9-l8fd7,leo02
711,2026-01-16 04:29:22,default,teastore-recommender-74559c88-s5hrd,luish-aspire-a315-55g
711,2026-01-16 04:29:22,default,teastore-registry-676858f7cd-9xs4r,scorpius03
711,2026-01-16 04:29:22,default,teastore-webui-558b54cc77-ztd4x,leo02
712,2026-01-16 04:29:31,default,teastore-auth-84d7ccddd9-wjpbw,luish-nitro-an515-57
712,2026-01-16 04:29:31,default,teastore-db-84f96b9dd8-wljnm,leo02
712,2026-01-16 04:29:31,default,teastore-image-79674648d-qzvtl,scorpius03
712,2026-01-16 04:29:31,default,teastore-persistence-784748b4b9-fgn8g,luish-nitro-an515-57
712,2026-01-16 04:29:31,default,teastore-recommender-74559c88-s5hrd,luish-aspire-a315-55g
712,2026-01-16 04:29:31,default,teastore-registry-676858f7cd-nxlgl,luish-nitro-an515-57
712,2026-01-16 04:29:31,default,teastore-webui-558b54cc77-ztd4x,leo02
713,2026-01-16 04:29:59,default,teastore-auth-84d7ccddd9-vfrql,scorpius03
713,2026-01-16 04:29:59,default,teastore-db-84f96b9dd8-bs7fr,luish-aspire-a315-55g
713,2026-01-16 04:29:59,default,teastore-image-79674648d-ps57j,luish-aspire-a315-55g
713,2026-01-16 04:29:59,default,teastore-persistence-784748b4b9-fgn8g,luish-nitro-an515-57
713,2026-01-16 04:29:59,default,teastore-recommender-74559c88-k7mwc,luish-aspire-a315-55g
713,2026-01-16 04:29:59,default,teastore-registry-676858f7cd-nxlgl,luish-nitro-an515-57
713,2026-01-16 04:29:59,default,teastore-webui-558b54cc77-nw9bm,leo02
714,2026-01-16 04:30:28,default,teastore-auth-84d7ccddd9-vfrql,scorpius03
714,2026-01-16 04:30:28,default,teastore-db-84f96b9dd8-ksl9l,luish-aspire-a315-55g
714,2026-01-16 04:30:28,default,teastore-image-79674648d-ps57j,luish-aspire-a315-55g
714,2026-01-16 04:30:28,default,teastore-persistence-784748b4b9-fgn8g,luish-nitro-an515-57
714,2026-01-16 04:30:28,default,teastore-recommender-74559c88-zbkrt,luish-aspire-a315-55g
714,2026-01-16 04:30:28,default,teastore-registry-676858f7cd-nxlgl,luish-nitro-an515-57
714,2026-01-16 04:30:28,default,teastore-webui-558b54cc77-nw9bm,leo02
715,2026-01-16 04:30:41,default,teastore-auth-84d7ccddd9-kfnd9,scorpius03
715,2026-01-16 04:30:41,default,teastore-db-84f96b9dd8-ksl9l,luish-aspire-a315-55g
715,2026-01-16 04:30:41,default,teastore-image-79674648d-t4z2t,luish-aspire-a315-55g
715,2026-01-16 04:30:41,default,teastore-persistence-784748b4b9-c8hmp,luish-nitro-an515-57
715,2026-01-16 04:30:41,default,teastore-recommender-74559c88-zbkrt,luish-aspire-a315-55g
715,2026-01-16 04:30:41,default,teastore-registry-676858f7cd-9mlp7,luish-nitro-an515-57
715,2026-01-16 04:30:41,default,teastore-webui-558b54cc77-lr7nx,luish-nitro-an515-57
716,2026-01-16 04:31:10,default,teastore-auth-84d7ccddd9-hrwfv,scorpius03
716,2026-01-16 04:31:10,default,teastore-db-84f96b9dd8-m5lht,luish-aspire-a315-55g
716,2026-01-16 04:31:10,default,teastore-image-79674648d-t4z2t,luish-aspire-a315-55g
716,2026-01-16 04:31:10,default,teastore-persistence-784748b4b9-gk4bc,leo02
716,2026-01-16 04:31:10,default,teastore-recommender-74559c88-nl4hp,leo02
716,2026-01-16 04:31:10,default,teastore-registry-676858f7cd-9mlp7,luish-nitro-an515-57
716,2026-01-16 04:31:10,default,teastore-webui-558b54cc77-pqfkj,leo02
717,2026-01-16 04:31:39,default,teastore-auth-84d7ccddd9-lf4tb,luish-aspire-a315-55g
717,2026-01-16 04:31:39,default,teastore-db-84f96b9dd8-m5lht,luish-aspire-a315-55g
717,2026-01-16 04:31:39,default,teastore-image-79674648d-dvdbw,scorpius03
717,2026-01-16 04:31:39,default,teastore-persistence-784748b4b9-gk4bc,leo02
717,2026-01-16 04:31:39,default,teastore-recommender-74559c88-ws2pz,luish-aspire-a315-55g
717,2026-01-16 04:31:39,default,teastore-registry-676858f7cd-twlwn,leo02
717,2026-01-16 04:31:39,default,teastore-webui-558b54cc77-pqfkj,leo02
718,2026-01-16 04:31:52,default,teastore-auth-84d7ccddd9-lf4tb,luish-aspire-a315-55g
718,2026-01-16 04:31:52,default,teastore-db-84f96b9dd8-vp74r,luish-nitro-an515-57
718,2026-01-16 04:31:52,default,teastore-image-79674648d-dvdbw,scorpius03
718,2026-01-16 04:31:52,default,teastore-persistence-784748b4b9-gk4bc,leo02
718,2026-01-16 04:31:52,default,teastore-recommender-74559c88-ws2pz,luish-aspire-a315-55g
718,2026-01-16 04:31:52,default,teastore-registry-676858f7cd-twlwn,leo02
718,2026-01-16 04:31:52,default,teastore-webui-558b54cc77-pqfkj,leo02
719,2026-01-16 04:32:06,default,teastore-auth-84d7ccddd9-lf4tb,luish-aspire-a315-55g
719,2026-01-16 04:32:06,default,teastore-db-84f96b9dd8-vp74r,luish-nitro-an515-57
719,2026-01-16 04:32:06,default,teastore-image-79674648d-dvdbw,scorpius03
719,2026-01-16 04:32:06,default,teastore-persistence-784748b4b9-bc7f6,leo02
719,2026-01-16 04:32:06,default,teastore-recommender-74559c88-ws2pz,luish-aspire-a315-55g
719,2026-01-16 04:32:06,default,teastore-registry-676858f7cd-twlwn,leo02
719,2026-01-16 04:32:06,default,teastore-webui-558b54cc77-zs8gx,luish-aspire-a315-55g
720,2026-01-16 04:32:20,default,teastore-auth-84d7ccddd9-xjstf,scorpius03
720,2026-01-16 04:32:20,default,teastore-db-84f96b9dd8-xn4n8,luish-nitro-an515-57
720,2026-01-16 04:32:20,default,teastore-image-79674648d-ljhxk,luish-nitro-an515-57
720,2026-01-16 04:32:20,default,teastore-persistence-784748b4b9-w4jv8,luish-nitro-an515-57
720,2026-01-16 04:32:20,default,teastore-recommender-74559c88-ws2pz,luish-aspire-a315-55g
720,2026-01-16 04:32:20,default,teastore-registry-676858f7cd-swv2f,scorpius03
720,2026-01-16 04:32:20,default,teastore-webui-558b54cc77-zs8gx,luish-aspire-a315-55g
721,2026-01-16 04:32:39,default,teastore-auth-84d7ccddd9-xjstf,scorpius03
721,2026-01-16 04:32:39,default,teastore-db-84f96b9dd8-xn4n8,luish-nitro-an515-57
721,2026-01-16 04:32:39,default,teastore-image-79674648d-m5k7b,scorpius03
721,2026-01-16 04:32:39,default,teastore-persistence-784748b4b9-w4jv8,luish-nitro-an515-57
721,2026-01-16 04:32:39,default,teastore-recommender-74559c88-tlcm2,luish-nitro-an515-57
721,2026-01-16 04:32:39,default,teastore-registry-676858f7cd-swv2f,scorpius03
721,2026-01-16 04:32:39,default,teastore-webui-558b54cc77-zs8gx,luish-aspire-a315-55g
722,2026-01-16 04:32:52,default,teastore-auth-84d7ccddd9-89vmt,luish-aspire-a315-55g
722,2026-01-16 04:32:52,default,teastore-db-84f96b9dd8-xn4n8,luish-nitro-an515-57
722,2026-01-16 04:32:52,default,teastore-image-79674648d-pzkbm,luish-aspire-a315-55g
722,2026-01-16 04:32:52,default,teastore-persistence-784748b4b9-w4jv8,luish-nitro-an515-57
722,2026-01-16 04:32:52,default,teastore-recommender-74559c88-tlcm2,luish-nitro-an515-57
722,2026-01-16 04:32:52,default,teastore-registry-676858f7cd-lqh45,leo02
722,2026-01-16 04:32:52,default,teastore-webui-558b54cc77-sgjkr,luish-aspire-a315-55g
723,2026-01-16 04:33:21,default,teastore-auth-84d7ccddd9-sltw8,leo02
723,2026-01-16 04:33:21,default,teastore-db-84f96b9dd8-xn4n8,luish-nitro-an515-57
723,2026-01-16 04:33:21,default,teastore-image-79674648d-pzkbm,luish-aspire-a315-55g
723,2026-01-16 04:33:21,default,teastore-persistence-784748b4b9-w4jv8,luish-nitro-an515-57
723,2026-01-16 04:33:21,default,teastore-recommender-74559c88-s9pv8,scorpius03
723,2026-01-16 04:33:21,default,teastore-registry-676858f7cd-k265s,luish-aspire-a315-55g
723,2026-01-16 04:33:21,default,teastore-webui-558b54cc77-qpwgt,leo02
724,2026-01-16 04:33:39,default,teastore-auth-84d7ccddd9-sltw8,leo02
724,2026-01-16 04:33:39,default,teastore-db-84f96b9dd8-fp6rm,leo02
724,2026-01-16 04:33:39,default,teastore-image-79674648d-pzkbm,luish-aspire-a315-55g
724,2026-01-16 04:33:39,default,teastore-persistence-784748b4b9-w4jv8,luish-nitro-an515-57
724,2026-01-16 04:33:39,default,teastore-recommender-74559c88-xx86n,luish-nitro-an515-57
724,2026-01-16 04:33:39,default,teastore-registry-676858f7cd-k265s,luish-aspire-a315-55g
724,2026-01-16 04:33:39,default,teastore-webui-558b54cc77-sbhh7,scorpius03
725,2026-01-16 04:34:08,default,teastore-auth-84d7ccddd9-2wjr8,luish-aspire-a315-55g
725,2026-01-16 04:34:08,default,teastore-db-84f96b9dd8-mbdqg,luish-aspire-a315-55g
725,2026-01-16 04:34:08,default,teastore-image-79674648d-v8n59,leo02
725,2026-01-16 04:34:08,default,teastore-persistence-784748b4b9-nllvk,scorpius03
725,2026-01-16 04:34:08,default,teastore-recommender-74559c88-xx86n,luish-nitro-an515-57
725,2026-01-16 04:34:08,default,teastore-registry-676858f7cd-k265s,luish-aspire-a315-55g
725,2026-01-16 04:34:08,default,teastore-webui-558b54cc77-sbhh7,scorpius03
726,2026-01-16 04:34:27,default,teastore-auth-84d7ccddd9-7gnrv,luish-aspire-a315-55g
726,2026-01-16 04:34:27,default,teastore-db-84f96b9dd8-mbdqg,luish-aspire-a315-55g
726,2026-01-16 04:34:27,default,teastore-image-79674648d-zkb6r,scorpius03
726,2026-01-16 04:34:27,default,teastore-persistence-784748b4b9-8vc42,scorpius03
726,2026-01-16 04:34:27,default,teastore-recommender-74559c88-xx86n,luish-nitro-an515-57
726,2026-01-16 04:34:27,default,teastore-registry-676858f7cd-vzzgj,luish-aspire-a315-55g
726,2026-01-16 04:34:27,default,teastore-webui-558b54cc77-ldl9z,leo02
727,2026-01-16 04:34:55,default,teastore-auth-84d7ccddd9-g8nhd,luish-nitro-an515-57
727,2026-01-16 04:34:55,default,teastore-db-84f96b9dd8-gpk8m,leo02
727,2026-01-16 04:34:55,default,teastore-image-79674648d-zkb6r,scorpius03
727,2026-01-16 04:34:55,default,teastore-persistence-784748b4b9-kl2d6,scorpius03
727,2026-01-16 04:34:55,default,teastore-recommender-74559c88-vcj27,luish-nitro-an515-57
727,2026-01-16 04:34:55,default,teastore-registry-676858f7cd-vzzgj,luish-aspire-a315-55g
727,2026-01-16 04:34:55,default,teastore-webui-558b54cc77-b7r2q,leo02
728,2026-01-16 04:35:24,default,teastore-auth-84d7ccddd9-g8nhd,luish-nitro-an515-57
728,2026-01-16 04:35:24,default,teastore-db-84f96b9dd8-tx8zf,luish-aspire-a315-55g
728,2026-01-16 04:35:24,default,teastore-image-79674648d-zl8wq,luish-nitro-an515-57
728,2026-01-16 04:35:24,default,teastore-persistence-784748b4b9-kl2d6,scorpius03
728,2026-01-16 04:35:24,default,teastore-recommender-74559c88-z7qf7,leo02
728,2026-01-16 04:35:24,default,teastore-registry-676858f7cd-fzvq8,scorpius03
728,2026-01-16 04:35:24,default,teastore-webui-558b54cc77-lzks8,luish-aspire-a315-55g
729,2026-01-16 04:35:42,default,teastore-auth-84d7ccddd9-kt9xq,scorpius03
729,2026-01-16 04:35:42,default,teastore-db-84f96b9dd8-tx8zf,luish-aspire-a315-55g
729,2026-01-16 04:35:42,default,teastore-image-79674648d-zl8wq,luish-nitro-an515-57
729,2026-01-16 04:35:42,default,teastore-persistence-784748b4b9-h2dmb,leo02
729,2026-01-16 04:35:42,default,teastore-recommender-74559c88-z7qf7,leo02
729,2026-01-16 04:35:42,default,teastore-registry-676858f7cd-sq6g9,scorpius03
729,2026-01-16 04:35:42,default,teastore-webui-558b54cc77-lzks8,luish-aspire-a315-55g
730,2026-01-16 04:36:11,default,teastore-auth-84d7ccddd9-kt9xq,scorpius03
730,2026-01-16 04:36:11,default,teastore-db-84f96b9dd8-mz68x,luish-aspire-a315-55g
730,2026-01-16 04:36:11,default,teastore-image-79674648d-xjqj2,luish-nitro-an515-57
730,2026-01-16 04:36:11,default,teastore-persistence-784748b4b9-nlbtn,luish-aspire-a315-55g
730,2026-01-16 04:36:11,default,teastore-recommender-74559c88-swjrd,luish-aspire-a315-55g
730,2026-01-16 04:36:11,default,teastore-registry-676858f7cd-vndhk,luish-aspire-a315-55g
730,2026-01-16 04:36:11,default,teastore-webui-558b54cc77-gnbtw,luish-aspire-a315-55g
731,2026-01-16 04:36:34,default,teastore-auth-84d7ccddd9-wggtt,luish-aspire-a315-55g
731,2026-01-16 04:36:34,default,teastore-db-84f96b9dd8-mz68x,luish-aspire-a315-55g
731,2026-01-16 04:36:34,default,teastore-image-79674648d-xjqj2,luish-nitro-an515-57
731,2026-01-16 04:36:34,default,teastore-persistence-784748b4b9-nlbtn,luish-aspire-a315-55g
731,2026-01-16 04:36:34,default,teastore-recommender-74559c88-qrhlx,leo02
731,2026-01-16 04:36:34,default,teastore-registry-676858f7cd-vndhk,luish-aspire-a315-55g
731,2026-01-16 04:36:34,default,teastore-webui-558b54cc77-gnbtw,luish-aspire-a315-55g
732,2026-01-16 04:36:58,default,teastore-auth-84d7ccddd9-xg9dm,leo02
732,2026-01-16 04:36:58,default,teastore-db-84f96b9dd8-zccln,luish-aspire-a315-55g
732,2026-01-16 04:36:58,default,teastore-image-79674648d-xjqj2,luish-nitro-an515-57
732,2026-01-16 04:36:58,default,teastore-persistence-784748b4b9-n7g96,scorpius03
732,2026-01-16 04:36:58,default,teastore-recommender-74559c88-qrhlx,leo02
732,2026-01-16 04:36:58,default,teastore-registry-676858f7cd-mdqc9,luish-aspire-a315-55g
732,2026-01-16 04:36:58,default,teastore-webui-558b54cc77-92knp,luish-nitro-an515-57
733,2026-01-16 04:37:22,default,teastore-auth-84d7ccddd9-xg9dm,leo02
733,2026-01-16 04:37:22,default,teastore-db-84f96b9dd8-zccln,luish-aspire-a315-55g
733,2026-01-16 04:37:22,default,teastore-image-79674648d-gs874,luish-aspire-a315-55g
733,2026-01-16 04:37:22,default,teastore-persistence-784748b4b9-kwrlk,luish-nitro-an515-57
733,2026-01-16 04:37:22,default,teastore-recommender-74559c88-h7zhm,luish-nitro-an515-57
733,2026-01-16 04:37:22,default,teastore-registry-676858f7cd-mdqc9,luish-aspire-a315-55g
733,2026-01-16 04:37:22,default,teastore-webui-558b54cc77-kwjdm,luish-aspire-a315-55g
734,2026-01-16 04:37:31,default,teastore-auth-84d7ccddd9-xg9dm,leo02
734,2026-01-16 04:37:31,default,teastore-db-84f96b9dd8-zccln,luish-aspire-a315-55g
734,2026-01-16 04:37:31,default,teastore-image-79674648d-gs874,luish-aspire-a315-55g
734,2026-01-16 04:37:31,default,teastore-persistence-784748b4b9-kwrlk,luish-nitro-an515-57
734,2026-01-16 04:37:31,default,teastore-recommender-74559c88-h7zhm,luish-nitro-an515-57
734,2026-01-16 04:37:31,default,teastore-registry-676858f7cd-mdqc9,luish-aspire-a315-55g
734,2026-01-16 04:37:31,default,teastore-webui-558b54cc77-t7f2d,scorpius03
735,2026-01-16 04:37:59,default,teastore-auth-84d7ccddd9-x9m82,luish-aspire-a315-55g
735,2026-01-16 04:37:59,default,teastore-db-84f96b9dd8-5kg9h,luish-aspire-a315-55g
735,2026-01-16 04:37:59,default,teastore-image-79674648d-cx6gs,luish-nitro-an515-57
735,2026-01-16 04:37:59,default,teastore-persistence-784748b4b9-kwrlk,luish-nitro-an515-57
735,2026-01-16 04:37:59,default,teastore-recommender-74559c88-zkzgv,leo02
735,2026-01-16 04:37:59,default,teastore-registry-676858f7cd-mb22n,scorpius03
735,2026-01-16 04:37:59,default,teastore-webui-558b54cc77-zlgcn,luish-aspire-a315-55g
736,2026-01-16 04:38:13,default,teastore-auth-84d7ccddd9-xnx9t,luish-aspire-a315-55g
736,2026-01-16 04:38:13,default,teastore-db-84f96b9dd8-qr7xc,luish-nitro-an515-57
736,2026-01-16 04:38:13,default,teastore-image-79674648d-mkbt7,luish-nitro-an515-57
736,2026-01-16 04:38:13,default,teastore-persistence-784748b4b9-gmpb6,leo02
736,2026-01-16 04:38:13,default,teastore-recommender-74559c88-zkzgv,leo02
736,2026-01-16 04:38:13,default,teastore-registry-676858f7cd-mb22n,scorpius03
736,2026-01-16 04:38:13,default,teastore-webui-558b54cc77-zlgcn,luish-aspire-a315-55g
737,2026-01-16 04:38:21,default,teastore-auth-84d7ccddd9-xnx9t,luish-aspire-a315-55g
737,2026-01-16 04:38:21,default,teastore-db-84f96b9dd8-vw24d,scorpius03
737,2026-01-16 04:38:21,default,teastore-image-79674648d-zhlzb,luish-aspire-a315-55g
737,2026-01-16 04:38:21,default,teastore-persistence-784748b4b9-g2vfj,scorpius03
737,2026-01-16 04:38:21,default,teastore-recommender-74559c88-zkzgv,leo02
737,2026-01-16 04:38:21,default,teastore-registry-676858f7cd-jsh75,scorpius03
737,2026-01-16 04:38:21,default,teastore-webui-558b54cc77-zlgcn,luish-aspire-a315-55g
738,2026-01-16 04:38:40,default,teastore-auth-84d7ccddd9-xnx9t,luish-aspire-a315-55g
738,2026-01-16 04:38:40,default,teastore-db-84f96b9dd8-vw24d,scorpius03
738,2026-01-16 04:38:40,default,teastore-image-79674648d-zhlzb,luish-aspire-a315-55g
738,2026-01-16 04:38:40,default,teastore-persistence-784748b4b9-f9j6p,luish-aspire-a315-55g
738,2026-01-16 04:38:40,default,teastore-recommender-74559c88-w4xnq,luish-nitro-an515-57
738,2026-01-16 04:38:40,default,teastore-registry-676858f7cd-jsh75,scorpius03
738,2026-01-16 04:38:40,default,teastore-webui-558b54cc77-j9wbw,luish-aspire-a315-55g
739,2026-01-16 04:39:04,default,teastore-auth-84d7ccddd9-ssswk,luish-aspire-a315-55g
739,2026-01-16 04:39:04,default,teastore-db-84f96b9dd8-8k2b4,luish-aspire-a315-55g
